Gene,MIP56_Myo_DS
Sema3d,2.10425166237882e-06
Tmem132d,2.1025195211259e-06
Stat4,2.1018543851908e-06
Rock2,2.09936665969783e-06
Cftr,2.09711826101086e-06
Ccdc107,2.09559104964569e-06
Clock,2.09447975556862e-06
Madcam1,2.09391994949565e-06
Fastkd2,2.08959361566929e-06
Mmaa,2.08951059082118e-06
Tecpr1,2.08900191874987e-06
Cep164,2.08589445386575e-06
Bcas2,2.08392792919179e-06
Tysnd1,2.08341247537966e-06
Wdr73,2.0824600550155e-06
Usp44,2.08085336634747e-06
Olr1,2.07833372496173e-06
Cnnm4,2.0766020981236e-06
Ak2,2.0765614245917e-06
Nipal3,2.0735621928546e-06
Adgre5,2.07008030582044e-06
Pcdhb8,2.06383271168148e-06
Ndufa1,2.06362789592515e-06
Postn,2.06318282478898e-06
Larp1,2.06010872499714e-06
Herpud2,2.05685391985255e-06
Efcab14,2.05162546550157e-06
Chm,2.04659238437139e-06
Rnase2a,2.04330360279466e-06
Slc35f2,2.04293258943235e-06
Atp1b4,2.04158249761093e-06
Btbd6,2.04098827705277e-06
Wdr38,2.03872266571288e-06
Lyzl4,2.03775537979022e-06
Ola1,2.03366022112183e-06
Prss27,2.03306916123921e-06
Trim3,2.03076263306991e-06
Clip1,2.03048601298096e-06
Phyh,2.02446970925919e-06
Pmm1,2.02036560468978e-06
Tmem82,2.01804989987982e-06
Hrct1,2.01571802849605e-06
Chid1,2.01051425801127e-06
Tmem253,2.01011204039325e-06
Polm,2.0080476415219e-06
Stag2,2.00804301399139e-06
Faap100,2.00689203252309e-06
Taf8,2.00384187368662e-06
Fabp4,2.00144996992523e-06
A2m,1.99846696632458e-06
Arsb,1.99652393066959e-06
5730409E04Rik,1.98998222485637e-06
Adora3,1.98635321633756e-06
Tbc1d9b,1.98565222754532e-06
Socs4,1.98268370504001e-06
1700019D03Rik,1.98160320614083e-06
Clta,1.98155027706447e-06
Tmem182,1.9731445526032e-06
Acp6,1.97131982700933e-06
Mink1,1.96866249023631e-06
Elovl6,1.96690753374651e-06
Etfa,1.96557268305719e-06
Tmem116,1.9654030456103e-06
Sftpb,1.96469255283668e-06
Gm14085,1.9632044806056e-06
Pcmtd1,1.96283861772785e-06
9930104L06Rik,1.96190601452858e-06
Slc25a43,1.95988681034224e-06
Cdh12,1.9595773292034e-06
Fam126a,1.95784792357805e-06
Gm6685,1.95462821305181e-06
Psmd14,1.95359781735237e-06
Frk,1.95359586796008e-06
Mst1r,1.95232144827368e-06
Ubxn2a,1.9474032974109e-06
Camsap1,1.94640626449752e-06
Dusp23,1.94439302638827e-06
Gm22748,1.94430134790118e-06
Tmem150b,1.94269177144565e-06
Acox3,1.93874520222071e-06
Man1a2,1.93783386598649e-06
Ints2,1.93755234239352e-06
Fubp3,1.93703672413977e-06
Btd,1.93685476165773e-06
Snx21,1.93681789280847e-06
Anapc2,1.93351612843374e-06
Tfr2,1.93338936103556e-06
Atr,1.92850758720877e-06
Kmt2a,1.92710536574999e-06
Ccnj,1.92568835464162e-06
Ly6k,1.92530865792044e-06
Tpra1,1.92518530462503e-06
Phf10,1.92455121978103e-06
Calm3,1.9242062024505e-06
Ttc30b,1.92350877301873e-06
Dhx36,1.92270599228123e-06
Fgl2,1.92036093242505e-06
Grem2,1.92025445849366e-06
Rnf112,1.91943847702166e-06
Irf2bp2,1.91904132549333e-06
Trappc1,1.91822013198464e-06
Cep83,1.91538174527096e-06
Slc24a5,1.91499313347518e-06
Rtel1,1.91480861876715e-06
Xrcc4,1.91050213570797e-06
Cd80,1.90615564449493e-06
Cog6,1.90572721244623e-06
Bcl2l10,1.9045454138271e-06
Tfpi,1.90321934246998e-06
Syne4,1.90307225937749e-06
Tnks1bp1,1.89965352963785e-06
Ptpn2,1.89912847864472e-06
Zfp551,1.89634773374403e-06
Bicd1,1.89433287588055e-06
Gal3st1,1.89338820184172e-06
Gspt1,1.89231237998943e-06
Tfcp2,1.89218396011543e-06
Eef2k,1.89194945669314e-06
C330018D20Rik,1.89189454149353e-06
Atg14,1.89039459353982e-06
Ggh,1.87881987117928e-06
Cep19,1.87758305948997e-06
Ak9,1.87587023586651e-06
Med23,1.87539247151793e-06
Awat2,1.87430762505559e-06
Cdhr4,1.87260603825651e-06
Tm4sf19,1.87150911156968e-06
Adi1,1.87060796098188e-06
4921524J17Rik,1.86985260829424e-06
Gmfg,1.86954091781105e-06
Nkiras1,1.86953238280611e-06
Clcc1,1.86661864686982e-06
Tbc1d2b,1.86552213589907e-06
Kpna1,1.86268550584726e-06
Ttll3,1.86201643387522e-06
Med21,1.8601288169014e-06
Hdac2,1.85816166229824e-06
Ttll13,1.85659525822062e-06
Lrfn5,1.85653455447001e-06
Relb,1.85063655043103e-06
Tmem240,1.84293851061871e-06
Urod,1.84278852742376e-06
Lage3,1.84202228374716e-06
Tnfsfm13,1.84101742301491e-06
Ppp6r2,1.84081216745799e-06
Ankdd1a,1.83986310357017e-06
Rpusd2,1.83878386885148e-06
Mfap1a,1.83868082597656e-06
Agpat4,1.83817832991708e-06
Fahd2a,1.83286600751208e-06
Tespa1,1.83275168406994e-06
Cyba,1.83211339183425e-06
Tube1,1.83174088225108e-06
Pou2af1,1.83128154115265e-06
Uvrag,1.82812129581008e-06
Selplg,1.82780677571355e-06
Kcnmb4,1.82112086312209e-06
Msrb2,1.81924048339299e-06
Morc2a,1.81685021187967e-06
Tcof1,1.81450597534649e-06
Slc27a3,1.81403318840506e-06
Slc26a8,1.81227101210232e-06
Chrm3,1.81218948754072e-06
Mthfd1l,1.81009932973007e-06
Gm37240,1.80651010257457e-06
D2hgdh,1.80408262443413e-06
Tpp1,1.79996478786875e-06
Fndc7,1.79628707505102e-06
Rnf166,1.79307929315236e-06
Rlf,1.79144777349623e-06
Ddx46,1.78790646128515e-06
Tbc1d15,1.78687504423459e-06
Lrpprc,1.785938922624e-06
Fars2,1.78480523967302e-06
Riok2,1.77892976903522e-06
Guf1,1.77845576630486e-06
Mrpl16,1.77834004486829e-06
Tcf12,1.77663627442396e-06
Slc4a5,1.77658809513907e-06
Wdr48,1.77303693187234e-06
Nudcd3,1.77219379334996e-06
Eftud2,1.76789786914512e-06
Zfp263,1.76393779341667e-06
Rrp9,1.76320001374561e-06
Fam13a,1.76183721398789e-06
Msantd1,1.76181333025479e-06
Gm20498,1.75875145387461e-06
Dctn3,1.75859979897373e-06
Slc26a2,1.75841965804049e-06
Zfp382,1.7572461920315e-06
Ppa1,1.75577173642036e-06
Wdr76,1.75249990071824e-06
Cdkal1,1.75017962217868e-06
Fam228b,1.74999707177595e-06
Dnajc12,1.74734584578303e-06
2300009A05Rik,1.74295789810554e-06
Dnah7b,1.74223015507197e-06
Rnf126,1.74200876204215e-06
Kansl3,1.74111545664651e-06
Lmln,1.73699304106342e-06
Zfp110,1.73140251568395e-06
Mfap1b,1.72791164436572e-06
Rassf3,1.72757018605743e-06
Rabepk,1.72725153782189e-06
Polr1d,1.72703760055401e-06
Saxo2,1.72179081854125e-06
Ppm1g,1.71928844857415e-06
Depdc1b,1.71860399476414e-06
E130311K13Rik,1.71800215776613e-06
Saysd1,1.71700563392479e-06
Fbxw4,1.71513688201676e-06
Uap1,1.71419943824914e-06
Abhd16b,1.71388222476579e-06
Tomm20l,1.71337621523918e-06
Clp1,1.70917522586347e-06
Tmem229a,1.70776274803837e-06
Nmral1,1.70565667189076e-06
Ttc4,1.70537435054616e-06
Epx,1.70445094798348e-06
Myb,1.6992375690547e-06
Prox2,1.69807934645391e-06
Pdzd9,1.69201672579253e-06
Pex11b,1.69086881451062e-06
1810037I17Rik,1.69024804485925e-06
Liph,1.68942879104535e-06
Colgalt1,1.68924503676702e-06
Entpd5,1.6872617279038e-06
Ndufa4,1.68634866702404e-06
Hpgds,1.68614379999307e-06
Cebpg,1.68587621671302e-06
Ltc4s,1.6850073547862e-06
Cep85,1.68475355600569e-06
Zfp711,1.6775370365491e-06
Hnrnpab,1.67496608448855e-06
Lrrc28,1.67107923240303e-06
Ranbp1,1.66858338433389e-06
Hmgcll1,1.66844122246073e-06
Wdr66,1.66605803788986e-06
Slc25a20,1.66243100685455e-06
Cd101,1.6620683873185e-06
Khdrbs1,1.65885721193354e-06
Rnf170,1.65656877722005e-06
Slc36a4,1.65601461660968e-06
Peli3,1.65571943352279e-06
Cd28,1.65509773899373e-06
Nol10,1.65089021400032e-06
Casc4,1.64742744747615e-06
Spin1,1.64335433037064e-06
Ces2g,1.64315840454279e-06
Tsc22d2,1.6424343468338e-06
Naa35,1.64074804257742e-06
Trim68,1.63638229658702e-06
Mtch1,1.63529779370735e-06
Tex9,1.63263668230369e-06
Slc25a31,1.62948479939015e-06
Rbm46,1.62695919391617e-06
AW551984,1.62581085685669e-06
Esr2,1.62521137792757e-06
Aass,1.62055865152873e-06
Mppe1,1.61975698228706e-06
Chrne,1.61918205773557e-06
Cox10,1.619119242662e-06
Wdtc1,1.61609846626862e-06
Plekhg2,1.61477202254073e-06
Psmf1,1.61348586580603e-06
Comtd1,1.61059092791481e-06
Ap2a2,1.60942738094067e-06
Zik1,1.60576650611314e-06
Dennd4a,1.60506192764341e-06
Usp45,1.60309207068046e-06
Mtx3,1.60256558897954e-06
Prss35,1.60086247391313e-06
Stk24,1.60049587653666e-06
Arid1a,1.5994155936462e-06
Ica1l,1.59881225550512e-06
Lyve1,1.59872885226678e-06
Hectd3,1.59395961735105e-06
Kynu,1.59277913620564e-06
Tbca,1.59141295420983e-06
Zdhhc15,1.58782614062464e-06
Fam207a,1.58571466469393e-06
Vwa2,1.58548045543556e-06
Pml,1.5836858168801e-06
Tmem241,1.58069232098745e-06
Lgals12,1.57977699072577e-06
Exosc2,1.5795771010743e-06
Timm8a1,1.57759913883488e-06
Vac14,1.57698962591247e-06
Sftpc,1.57562616703124e-06
Otud7a,1.57562616703124e-06
Trmt2a,1.57531311449206e-06
Prss50,1.57452326935554e-06
Emp3,1.57436126271185e-06
Slc35d2,1.56965419980156e-06
Rdh11,1.56487433214449e-06
Trmt12,1.56404784224458e-06
Cd52,1.56012772095025e-06
Hmg20a,1.55880311346449e-06
Cd79a,1.55871569606697e-06
Glb1,1.5577044420388e-06
Ficd,1.55283774203034e-06
Erp44,1.55260647813023e-06
Sos2,1.55089605008477e-06
Mmp21,1.55083753918319e-06
E130308A19Rik,1.55014978034795e-06
Myot,1.54987185660362e-06
Rragb,1.54719322383952e-06
Lemd2,1.54529645387421e-06
Hagh,1.54422518038601e-06
Jarid2,1.54392366052069e-06
Mtmr11,1.54391897282408e-06
Misp,1.54144040647621e-06
Herc1,1.54097858514292e-06
Mctp2,1.53856156665911e-06
Praf2,1.53691092982078e-06
Cntrob,1.53612160230746e-06
Opa1,1.53581385312908e-06
Actb,1.53261766412196e-06
Ckmt1,1.52502392285924e-06
Kcnk7,1.52415207012567e-06
Timm22,1.52136087154211e-06
Dhx34,1.52042159784807e-06
Pfn4,1.51746272033215e-06
Mon1b,1.51602435583238e-06
Fank1,1.51593587822543e-06
Atp6ap1l,1.51579256588798e-06
Ebpl,1.51535321711531e-06
Batf2,1.51262831692646e-06
Ptgdr2,1.5102258434186e-06
Rab4a,1.50864859015766e-06
Cpsf4l,1.5082329103413e-06
Polr3b,1.50793461416242e-06
Snx16,1.5066091884706e-06
Arpc5l,1.50540887075442e-06
Lgals3bp,1.50444847798503e-06
Hipk3,1.50245423970664e-06
Rab44,1.50032521709733e-06
B3gnt2,1.49799237863759e-06
Vamp3,1.49673074185142e-06
Prss57,1.49567496160642e-06
Repin1,1.49549996100668e-06
Tal2,1.49384500289908e-06
Rbms2,1.49375139850903e-06
Fam227a,1.49371581650647e-06
Pdxdc1,1.48988816322691e-06
Cd36,1.48900351411698e-06
Impg2,1.48882890585782e-06
Oit3,1.48867116775227e-06
Ttc30a1,1.48581650158281e-06
Uqcc1,1.48310129061071e-06
Gm20518,1.48308283796918e-06
Pou6f1,1.4825838389686e-06
Rpl7,1.48189099725768e-06
Pank3,1.48160659471607e-06
Adcy7,1.48109069649796e-06
Ipcef1,1.47991191849619e-06
Pdia4,1.47818608108887e-06
Jrk,1.47776362660401e-06
5430427O19Rik,1.47746709107165e-06
Pla2g4b,1.47591811562265e-06
Dnttip1,1.47557412885707e-06
Tob1,1.47426326060437e-06
Treh,1.47385566940265e-06
Gbp6,1.4738287524249e-06
Rhbdd2,1.47335410132714e-06
Brwd3,1.4724942215824e-06
Ceacam16,1.47147483280884e-06
Tfec,1.46900657074165e-06
Usp49,1.46828323484847e-06
Crtap,1.46585509912856e-06
Lrrc63,1.46426539674035e-06
Dclre1c,1.46309481052677e-06
Chchd2,1.46280472597457e-06
Pcdhb12,1.46054462035317e-06
Cep128,1.45994019628695e-06
Scaf1,1.45858003811989e-06
Cldn4,1.45687900351129e-06
Cd164,1.45624551036557e-06
Odf2l,1.45478794791862e-06
Haao,1.45420333767026e-06
Keap1,1.45380170400008e-06
Cidec,1.45222489067027e-06
Mobp,1.45191035095101e-06
Tmed1,1.4485285818626e-06
Stau1,1.44517645379762e-06
Cerk,1.44444708054831e-06
Srsf2,1.44266213602442e-06
Ildr1,1.44012400402484e-06
Mrap2,1.4392729402094e-06
E2f1,1.43629737937962e-06
Rnf103,1.43543979866603e-06
Abcb10,1.43296945060821e-06
Hint2,1.43265679157571e-06
Nlrp12,1.43018816157061e-06
Them4,1.42925877342343e-06
Mst1,1.42910149900039e-06
Hilpda,1.42800068093218e-06
Manbal,1.42735399882357e-06
Lasp1,1.42623159276598e-06
Pex14,1.42436703992989e-06
Nipal1,1.42425756315149e-06
Utp14a,1.42326520569897e-06
Kidins220,1.42248402498426e-06
Dusp16,1.4202907708606e-06
Ndufa6,1.41954237078179e-06
Kcnd1,1.41932802121352e-06
Cbll1,1.418116269556e-06
Fam83a,1.4165502602066e-06
Clca2,1.41398834696445e-06
Zfp239,1.4118661266389e-06
Gstk1,1.41095677292293e-06
Rhbdd1,1.40977455857191e-06
Uxs1,1.4085537406296e-06
Pgpep1l,1.40734619684608e-06
Chrna7,1.40660844380573e-06
Eif4ebp1,1.40518631855852e-06
Ces2e,1.40453044189236e-06
Wsb2,1.40061238598779e-06
1110017D15Rik,1.40054369196361e-06
Szrd1,1.40031815534987e-06
Sephs2,1.40018505856454e-06
Angel1,1.39811334634217e-06
Msantd2,1.39680984171461e-06
Msrb1,1.39572691437537e-06
Ebp,1.39379616322867e-06
Fahd1,1.39360395058884e-06
Slc16a14,1.39325091810034e-06
Gcdh,1.392418537125e-06
Amhr2,1.39133911808333e-06
Zxdc,1.39063246332837e-06
Psmd9,1.39037027899376e-06
Hace1,1.39000098869428e-06
Fam83e,1.38973304781957e-06
Ip6k1,1.38908247156603e-06
Rnf213,1.3887362467469e-06
Cd5,1.38812247735497e-06
Fcrl1,1.38633942363963e-06
Lmod3,1.38409810340617e-06
Lgals4,1.37862023752563e-06
Tssk3,1.37829017463739e-06
Mllt1,1.37620269924206e-06
Cwf19l2,1.37560047871037e-06
Pdss2,1.37478942932852e-06
Cln6,1.37327422526046e-06
Fut7,1.36796995592091e-06
Pias1,1.36742936834992e-06
Spdl1,1.36460578450612e-06
Zmynd10,1.36448398583429e-06
Stk11,1.36371252991011e-06
Aqp3,1.36227296766437e-06
Rad52,1.35940984728997e-06
Rp1,1.35790711440352e-06
Vezt,1.35636034102325e-06
Sfswap,1.35540093457336e-06
Ide,1.35072846958329e-06
Tvp23b,1.35045917066205e-06
Samd13,1.34803942439558e-06
Ccdc74a,1.34684699392749e-06
Rbl2,1.34172208983838e-06
Rnase4,1.33895085538915e-06
Stap1,1.33832818322613e-06
Alas1,1.33737520393443e-06
Ppp5c,1.3355643872576e-06
Cldn11,1.33497305066252e-06
Mak,1.33102888468748e-06
Nek7,1.32656464101862e-06
Pkn3,1.32636766687496e-06
Tecta,1.32448282664045e-06
Parn,1.32417058374005e-06
Fam204a,1.32344440556449e-06
Hs3st5,1.32151573829957e-06
Slc45a1,1.32100230175198e-06
Hcst,1.31741075185963e-06
Tlr4,1.31655937091067e-06
Nkap,1.3161283534575e-06
Tbc1d25,1.31268426797407e-06
Kl,1.31243762163464e-06
Wdfy1,1.31067796367273e-06
Cd180,1.30989238833807e-06
Cul1,1.30797676911619e-06
Lca5l,1.30721451651519e-06
Zfand2b,1.30615734804981e-06
Hhip,1.30608508688502e-06
Apol8,1.30593881730443e-06
Brdt,1.3053505620928e-06
Mapk6,1.30495837132723e-06
Pla2g4c,1.30447757730791e-06
Dock7,1.30306524425224e-06
Acbd6,1.30075567486924e-06
Fam187b,1.29952075536796e-06
Atad1,1.29933981668628e-06
Morn4,1.29920541910569e-06
Rab3d,1.29907242550957e-06
Ccdc88a,1.29902737833217e-06
Nlgn1,1.29841143162308e-06
Ugt1a5,1.29836892335691e-06
Trank1,1.29667198735392e-06
Anln,1.29634864397602e-06
Ttc27,1.29531952221101e-06
Dnajc3,1.29511015175322e-06
Stat5b,1.29387664132319e-06
Ccdc71l,1.29372457439427e-06
Gnb1,1.29350526162339e-06
Zfp579,1.29145280066738e-06
Ube2j2,1.29046316758244e-06
Aif1,1.28831176993856e-06
Zfp369,1.28809585171207e-06
Lnx2,1.28719436738716e-06
Cdca8,1.28678459232722e-06
Yod1,1.2857020828595e-06
Sigmar1,1.28548008846153e-06
Mrps5,1.28414106724075e-06
Klb,1.28411934787412e-06
Upk3b,1.28369518965092e-06
Tnrc6c,1.2823633737191e-06
Efcab12,1.28137925756366e-06
Cisd1,1.27749154198354e-06
Slc25a5,1.27536512457894e-06
Gpr156,1.27446926909404e-06
Trpa1,1.27399185694743e-06
Cklf,1.27302418979395e-06
Ap1g2,1.27146676325783e-06
Galns,1.2714074621698e-06
Ckap5,1.27114326572131e-06
Nob1,1.2705211367424e-06
Wbp1l,1.27007693987321e-06
Ube2s,1.26967345983177e-06
Wdr59,1.26842762596387e-06
Adgb,1.26775426960689e-06
Atl3,1.26747880010422e-06
Plekhg4,1.2656975621484e-06
Ctu2,1.26502092514247e-06
Zfp639,1.26175996448419e-06
Tgif2,1.26096871256673e-06
Decr1,1.26038418008631e-06
Slc38a7,1.25936711330692e-06
Unc13d,1.25868644621303e-06
Sart1,1.25573081142405e-06
Mdh2,1.25509994080006e-06
Tnfrsf4,1.25476851718488e-06
Tubgcp3,1.25264233007883e-06
Gga2,1.25255851233064e-06
Ucp2,1.2524777774534e-06
Sdhaf4,1.24923038797206e-06
Necap2,1.24777364713375e-06
Ugt1a9,1.24668432004193e-06
Tanc2,1.24483842684905e-06
Trpm1,1.24459204486403e-06
Mdm1,1.24358795587183e-06
Ptp4a2,1.24245919371851e-06
Vps41,1.24227508435987e-06
Msantd3,1.24186076382255e-06
Fam83c,1.24162111481423e-06
Dynll2,1.23638147535464e-06
C1rb,1.23458125273642e-06
Tnnc1,1.23313561207856e-06
Snx27,1.23191774353885e-06
Xrcc6,1.23064661930468e-06
Haus5,1.2290301249554e-06
Rpl28,1.22708686202295e-06
Fxyd4,1.22675540602651e-06
Ddx60,1.22592384076985e-06
Adh1,1.22590882090822e-06
Ngly1,1.22581333906548e-06
Gmip,1.22561984012391e-06
Hist1h4a,1.22376662920059e-06
Nts,1.22290113679625e-06
Atp7a,1.22201877947498e-06
Nfyb,1.21978323931274e-06
Sf3a1,1.21974369618891e-06
Tor3a,1.21920955944566e-06
Spock3,1.21893906254627e-06
Avpi1,1.21844043517011e-06
Parp4,1.21350705572512e-06
Fam136a,1.21339073984959e-06
Kansl2,1.21336229105575e-06
Gdpd1,1.2128373103107e-06
Wdr26,1.21243118236861e-06
Sh3gl1,1.21011116629241e-06
S1pr4,1.20791731044411e-06
Trim11,1.20544442469551e-06
Ulk4,1.20515633439845e-06
Plk1,1.20401523843766e-06
Rmdn1,1.20161397163573e-06
Vat1,1.20075842205661e-06
Rrp1b,1.20074669626473e-06
Lzts2,1.19481077292368e-06
Elp4,1.19478884716244e-06
Ifi205,1.19417162584272e-06
Lrrc29,1.1938397324725e-06
D130043K22Rik,1.19327475910218e-06
Ifit3,1.19168211151702e-06
Fbxl20,1.19107034141119e-06
Spata5,1.18944864681494e-06
Cldn34c1,1.18893344496112e-06
Hmgxb4,1.18846306770037e-06
1700010I14Rik,1.18844738550396e-06
Prkd2,1.18806292092102e-06
Rec8,1.18613417529651e-06
Bbs2,1.18540236499444e-06
Elavl4,1.18357734912769e-06
Abhd3,1.18305570848613e-06
Zfp330,1.18209737516331e-06
Zfp626,1.18104933679974e-06
Taf1a,1.18067044013958e-06
Ikbkb,1.18050402634044e-06
Slc16a1,1.17746381216057e-06
Ift57,1.17720985198982e-06
Gtf2f2,1.17622743392942e-06
Bcl9l,1.17526419634585e-06
Xiap,1.1750685597885e-06
Cebpe,1.17208881902316e-06
Tmem64,1.17140529879121e-06
Aqp7,1.16828658239583e-06
Rap2b,1.16658540507775e-06
Orm3,1.16656297751386e-06
Klk7,1.16536878769103e-06
Nbas,1.16515061806471e-06
Map10,1.16391175768202e-06
2310030G06Rik,1.16379772609433e-06
Slc5a7,1.16277634123441e-06
Por,1.16070838516019e-06
Nupl2,1.16013557833664e-06
Dennd4c,1.15817062128305e-06
Dnajb2,1.15271499658069e-06
Txn1,1.1514959232893e-06
Mdh1,1.15121069257859e-06
Lmo3,1.14469093735766e-06
Ccdc159,1.14268812241845e-06
Fam173a,1.1393901367081e-06
Ipmk,1.13931588934954e-06
Pls1,1.13872306147397e-06
P2ry12,1.13727387665711e-06
Arf3,1.13543678777298e-06
Sidt2,1.13534789477739e-06
Mapk9,1.13522234001282e-06
Bard1,1.13475152546781e-06
Fgd6,1.13421284756287e-06
Abca6,1.1325346087759e-06
Eif3d,1.13211832327947e-06
Pip5k1a,1.13143113912936e-06
Cpne3,1.12974587268085e-06
Mlst8,1.12933235059251e-06
Pyroxd2,1.12828402449385e-06
Sct,1.12792875649032e-06
Cysltr1,1.12734801990894e-06
Gabra4,1.12670477223644e-06
Kat6a,1.12619454307295e-06
Chd9,1.1257628921948e-06
Hist2h2be,1.12311758838503e-06
L3mbtl1,1.12254926280523e-06
Fam102a,1.12186722385698e-06
Maml2,1.12172761304736e-06
Dkc1,1.12170975202874e-06
Ppp1r14b,1.12147155127597e-06
Pqlc2,1.12114471873761e-06
Gpr137,1.12040162949789e-06
Myh9,1.11985967220845e-06
Ccdc169,1.11886331314018e-06
Pten,1.11793707541978e-06
Nlrc4,1.11732456872864e-06
Sfpq,1.11451981380073e-06
Bcdin3d,1.11402744237878e-06
Zfp316,1.11229872080862e-06
Mpg,1.11172587399661e-06
Kif9,1.11060431744439e-06
Tmem131,1.10993809545377e-06
Ywhaz,1.10828437886847e-06
Tkt,1.10711811737912e-06
Stoml1,1.10645049504424e-06
Creld1,1.10604968494963e-06
Map3k11,1.10520234056443e-06
Map3k14,1.10472389657646e-06
Clgn,1.1036632131682e-06
Atxn10,1.10348157123592e-06
Hsbp1,1.10265356889927e-06
Pkd2l2,1.10158773000289e-06
Vrk2,1.10030245825471e-06
Icam4,1.10005536331559e-06
Tmppe,1.0997686570336e-06
Itfg1,1.0985911904319e-06
Slc1a6,1.09458662023426e-06
Katna1,1.09407590519958e-06
Igsf8,1.09327027352535e-06
Pla2g2e,1.09296039235528e-06
Cers2,1.09225918035504e-06
Ccdc120,1.09165694807901e-06
Tph1,1.08807391911969e-06
Ctcf,1.08769873828315e-06
Tpk1,1.0862217508041e-06
Tssk6,1.0851475402149e-06
Cyb5r4,1.08385195063792e-06
Rab3gap2,1.08385019681202e-06
Stxbp5,1.08230128264258e-06
Tmem184b,1.08143787287574e-06
Stmn1,1.08134130686626e-06
Usp39,1.07967180330495e-06
Eif4g2,1.07940829982587e-06
Ctxn1,1.07891405979977e-06
Tspan8,1.07754602932194e-06
Tmed8,1.07744307591198e-06
Slmap,1.07544325321429e-06
Gabra1,1.07535101983226e-06
Abhd12b,1.07274627687278e-06
Commd2,1.07193892584978e-06
Snx2,1.07028215717113e-06
Iqch,1.06871193990626e-06
Sh2d1b1,1.06843986122687e-06
Cfap97,1.06832909206922e-06
Clnk,1.06809196965176e-06
Polr3d,1.06805761625447e-06
Dexi,1.06743876037192e-06
Sdhaf3,1.06627298910702e-06
Ell,1.0641977629754e-06
Sypl,1.06419761655486e-06
Zfp553,1.06115423799937e-06
Trim13,1.05515928855707e-06
Gatad2a,1.05449388160525e-06
Kdm3a,1.05445342952992e-06
Ccdc157,1.05403574630504e-06
C8g,1.0534979056881e-06
Tmem143,1.05251190620369e-06
Rngtt,1.05228351800688e-06
2210016F16Rik,1.05178960873517e-06
Wnk1,1.05019257638772e-06
Rffl,1.04808115689118e-06
Ubr3,1.04764380144462e-06
Epc1,1.04715420498582e-06
Chst12,1.04566118828278e-06
Axin1,1.04377184288849e-06
Dcaf12l2,1.04359868337798e-06
Hook2,1.04198163683583e-06
G6pd2,1.03803123616855e-06
Mgst2,1.03784926436534e-06
Arhgap33,1.03762946453719e-06
Ccnf,1.03656694008408e-06
Aldoa,1.03320055145169e-06
Mef2d,1.03184982769836e-06
Zfp866,1.03114667235004e-06
Vnn1,1.03015716958624e-06
Tmigd1,1.02991990552657e-06
Tfrc,1.02776660837745e-06
Limd1,1.02699906757467e-06
Tbc1d5,1.02659332745706e-06
Ergic2,1.02298399587285e-06
Ktn1,1.02261953452789e-06
Notch2,1.02254500453349e-06
Zfp867,1.02189369678105e-06
Abhd12,1.0218135446594e-06
Diablo,1.02071445990254e-06
Prg4,1.0203383857168e-06
Ube2e1,1.01946564796216e-06
Crot,1.01907207229686e-06
Gls,1.01837299855527e-06
Cyth2,1.01567486910975e-06
Tmem150a,1.0152234639365e-06
Qtrt1,1.01175578571857e-06
Slc25a12,1.00977032893282e-06
Atpaf2,1.00898889750878e-06
Prepl,1.00790060127663e-06
Cuta,1.00638744844194e-06
Cd3d,1.0042211048316e-06
Zfp655,1.003501225488e-06
Nucb2,1.00341734568151e-06
Dsc3,1.00337106854807e-06
Hipk1,1.00255028995765e-06
Zfp59,1.00087735358517e-06
Cabp4,9.99800467321455e-07
Sf3b5,9.98259022201022e-07
Bicd2,9.96346196221239e-07
Flywch2,9.96141306785385e-07
Uck2,9.93832121722005e-07
Cntd1,9.92949680778282e-07
Ccdc154,9.91274692994737e-07
Cox4i1,9.90600592349434e-07
Cdk5rap3,9.90547699308523e-07
Fignl1,9.89738998343472e-07
Mab21l3,9.88801639677822e-07
Gbp10,9.86753008913117e-07
Plscr3,9.86000779353769e-07
Spdya,9.85906234350224e-07
4921507P07Rik,9.85406254816809e-07
Gal3st2,9.8388767335219e-07
Ppp1r18,9.83052252503247e-07
Abhd17a,9.82741524831075e-07
Tubg2,9.82441538519715e-07
Cln8,9.82240670007968e-07
Parp1,9.81273231289983e-07
Tarsl2,9.81255393220936e-07
Zfp148,9.8114543609521e-07
Insl6,9.79594457834718e-07
Inpp5e,9.78595350314576e-07
Rabep1,9.76456903046626e-07
Psme1,9.75252325955949e-07
Pttg1,9.73487139270516e-07
Endog,9.73296407346303e-07
Folr1,9.7296068912257e-07
Pigl,9.72688142619644e-07
Kctd21,9.701759705403e-07
Slco1a4,9.69165086213533e-07
Adamts4,9.68144131766985e-07
Eqtn,9.65487616667195e-07
Orm2,9.65221909343459e-07
Rbfa,9.64299489289345e-07
Cd19,9.61991131646684e-07
Gid4,9.61913032157799e-07
Polr2k,9.59200263164898e-07
Plekha3,9.58780338655174e-07
Wdpcp,9.58265801790056e-07
Milr1,9.55187351806067e-07
Etv3,9.52218772283472e-07
Napb,9.50571899713148e-07
Slc25a3,9.50427548693287e-07
Cited2,9.49405339080957e-07
Scaf11,9.48096993646776e-07
Zkscan17,9.46729482668882e-07
Abca13,9.46450775634553e-07
Fbxw7,9.45739229405977e-07
Smim13,9.41747059228358e-07
R3hcc1l,9.3825715014727e-07
