gene_symbol,MIP56_Myo_1,MIP56_Myo_2,MIP56_Myo_3,MIP56_Myo_4,DS_value,p_value
Aldob,2.68562049203271e-05,3.25897247298696e-05,2.16298758890659e-05,3.81532878021297e-05,2.98072733353481e-05,0.406020558002937
Ctnnb1,2.55819897962723e-05,2.62180811203557e-05,2.735585462073e-05,2.57356908194207e-05,2.62229040891947e-05,0.406020558002937
Atg101,9.38731686666414e-06,8.81468818384206e-06,8.21811215180283e-06,8.80641443272449e-06,8.80663290875838e-06,0.406020558002937
Fbxo41,1.54573352096875e-05,0,1.03732424693706e-05,8.67274677979405e-06,8.62583111471305e-06,0.406020558002937
Sri,8.19269935719603e-06,7.51298996832423e-06,8.92951893994776e-06,9.63187828315316e-06,8.56677163715529e-06,0.406020558002937
Ttc39b,6.5099418905514e-06,6.85734712803987e-06,7.73302915982951e-06,6.82342966991883e-06,6.9809369620849e-06,0.406020558002937
AA986860,4.47517441447744e-05,3.29956414362974e-05,2.64799868700029e-05,3.52372006626875e-05,3.48661432784405e-05,0.406754772393539
Exd1,3.24495512101661e-05,4.04131422993789e-05,2.95277696206132e-05,3.43308896592715e-05,3.41803381973574e-05,0.406754772393539
S100a11,3.77881633441868e-05,3.02096575756504e-05,2.95651433671219e-05,3.87240546142648e-05,3.4071754725306e-05,0.406754772393539
Msn,2.75116078845845e-05,2.31846661964866e-05,2.62670170898822e-05,2.72726458251407e-05,2.60589842490235e-05,0.406754772393539
Mtr,1.06513117149513e-05,1.12595385826547e-05,1.17772818562933e-05,1.08695629875556e-05,1.11394237853637e-05,0.406754772393539
Syt11,1.1242639323234e-05,1.0822375555367e-05,1.01990179458687e-05,9.96967504403464e-06,1.05584269671261e-05,0.406754772393539
Erc1,9.48612035050386e-06,1.02345493022493e-05,9.7326844424484e-06,9.73667048803604e-06,9.7975061458094e-06,0.406754772393539
Grb2,9.4202299790882e-06,9.8513328560638e-06,9.07568459660291e-06,9.92990557877024e-06,9.56928825263129e-06,0.406754772393539
Per2,7.38280829894449e-06,8.6340255073727e-06,1.02196032615275e-05,8.69862675523815e-06,8.7337659557707e-06,0.406754772393539
Ube2d1,7.92648909775328e-06,7.88650963307263e-06,7.28699437773545e-06,7.71912968951913e-06,7.70478069952012e-06,0.406754772393539
Slc25a37,7.47472552249202e-06,7.5105658542416e-06,8.16074174420422e-06,7.64309452450082e-06,7.69728191135966e-06,0.406754772393539
Cln5,6.93228416694423e-06,7.05450384335808e-06,6.94085956336724e-06,7.79911853692139e-06,7.18169152764774e-06,0.406754772393539
Klhl33,1.98930181350006e-05,4.14355401310751e-05,4.47255577589227e-05,2.91572099900045e-05,3.38028315037507e-05,0.407488986784141
Slc25a27,2.96848919837206e-05,3.40656607120196e-05,4.15794548268694e-05,2.80286855541892e-05,3.33396732691997e-05,0.407488986784141
Pqlc3,2.72245400158715e-05,2.20560535102934e-05,4.7441865999351e-05,2.84730283797521e-05,3.1298871976317e-05,0.407488986784141
Il21r,2.12966889959297e-05,2.24712266123366e-05,4.07529529060239e-05,3.2080621683169e-05,2.91503725493648e-05,0.407488986784141
Aph1b,1.04813155790313e-05,1.21180456785579e-05,1.26873110988636e-05,1.20445082192509e-05,1.18327951439259e-05,0.407488986784141
Chad,3.82906887384196e-06,1.04600246628084e-05,9.24405186846129e-06,2.02421714972878e-05,1.09438292255999e-05,0.407488986784141
Pitpna,1.05030147949291e-05,1.09732028091244e-05,1.09323961900387e-05,1.07758440282577e-05,1.07961144555875e-05,0.407488986784141
Kctd3,8.11427406131097e-06,8.19092753087335e-06,8.87037612389962e-06,8.44167565204304e-06,8.40431334203174e-06,0.407488986784141
Fam3a,8.28474970385439e-06,7.60709885355368e-06,7.15329567640931e-06,8.25716967573499e-06,7.82557847738809e-06,0.407488986784141
Hprt,5.97536837499548e-06,6.19348582374477e-06,6.49006073000883e-06,6.5244588225072e-06,6.29584343781407e-06,0.407488986784141
Glra4,5.24019570519573e-06,5.12388033613644e-06,9.70774911712663e-06,0,5.0179562896147e-06,0.407488986784141
Arhgap5,3.55110449537486e-06,4.38188307145438e-06,6.09701582814914e-06,4.76542109862785e-06,4.69885612340156e-06,0.407488986784141
Entpd7,3.07176571674517e-05,2.39171020448347e-05,3.43265990515023e-05,3.57870384182799e-05,3.11870991705171e-05,0.408223201174743
Pawr,2.05146071966441e-05,2.30725902395762e-05,4.45158639641263e-05,3.09025197569509e-05,2.97513952893244e-05,0.408223201174743
Them6,2.98143834720806e-05,2.81857890380356e-05,2.23875833989119e-05,3.42592289350027e-05,2.86617462110077e-05,0.408223201174743
Apod,3.25689340446156e-05,2.6180019441258e-05,2.30245059344866e-05,3.10347151343809e-05,2.82020436386853e-05,0.408223201174743
Mx1,2.20186106568087e-05,2.83712587447192e-06,4.61754636767526e-05,1.09038736506746e-05,2.04837684646769e-05,0.408223201174743
Zfp830,1.33486757844833e-05,1.54163667086808e-05,1.61469060989227e-05,1.38043372291621e-05,1.46790714553122e-05,0.408223201174743
Dnajb5,1.25735729414776e-05,1.30993414665898e-05,1.12951839698148e-05,1.23948921528571e-05,1.23407476326848e-05,0.408223201174743
Tm4sf1,8.36925813341304e-06,7.87903007207172e-06,7.67779875940394e-06,8.05930909242004e-06,7.99634901432719e-06,0.408223201174743
Rnft1,6.38297298023248e-06,7.25383576663974e-06,9.35729177246439e-06,7.86188240347739e-06,7.7139957307035e-06,0.408223201174743
Cbfa2t2,5.65873947426613e-06,5.54309037077028e-06,5.181703386026e-06,5.52986034325045e-06,5.47834839357821e-06,0.408223201174743
Nelfcd,4.31007828281312e-06,3.99491903775272e-06,3.78800458202868e-06,4.18755583216958e-06,4.07013943369103e-06,0.408223201174743
Ada,3.04437525637879e-05,2.93397889160333e-05,4.18304281007596e-05,3.64092701955402e-05,3.45058099440302e-05,0.408957415565345
Itgax,3.64349079025784e-05,1.66695386505682e-05,4.39040252736796e-05,3.8738491491119e-05,3.39367408294863e-05,0.408957415565345
Ston1,3.68455333130475e-05,2.68456235546298e-05,3.55258786143671e-05,3.28125601686851e-05,3.30073989126824e-05,0.408957415565345
Pbx3,2.86526501244036e-05,2.80105926623133e-05,3.3639313161944e-05,2.3632612568725e-05,2.84837921293465e-05,0.408957415565345
Cgn,1.82974554927093e-05,9.85364642148621e-06,1.06476253931544e-05,1.90687122800538e-05,1.44668598968509e-05,0.408957415565345
Ptp4a1,7.64643014687687e-06,9.09107432314912e-06,1.11758076574477e-05,8.87913634871283e-06,9.19811211904662e-06,0.408957415565345
Cisd3,9.28470130320071e-06,8.43187269746481e-06,7.57346719848347e-06,8.90072687510772e-06,8.54769201856418e-06,0.408957415565345
Ssh3,8.08217998350242e-06,7.88057837010075e-06,8.29601589628309e-06,8.25269154291123e-06,8.12786644819937e-06,0.408957415565345
Snn,7.23365028274562e-06,7.87832064580128e-06,7.31459069431336e-06,7.15545839541357e-06,7.39550500456846e-06,0.408957415565345
Pole4,6.92541365165311e-06,7.83295751737981e-06,7.20559684102964e-06,7.26428967949539e-06,7.30706442238949e-06,0.408957415565345
Ick,6.90334299493238e-06,7.08330473911268e-06,7.46242367807383e-06,6.79312432786292e-06,7.06054893499545e-06,0.408957415565345
Zfp84,6.06711981831865e-06,6.63756482353705e-06,7.02160540173192e-06,6.32477859630664e-06,6.51276715997356e-06,0.408957415565345
Wdr13,4.90946507313592e-06,4.97506802453814e-06,5.77447009946411e-06,5.12355061113175e-06,5.19563845206748e-06,0.408957415565345
Gng4,1.00622063522234e-05,9.8388579676871e-06,0,0,4.97526607997763e-06,0.408957415565345
Hist1h2bg,4.11484135154584e-05,2.64033455368745e-05,4.57127333278784e-05,2.18655831404663e-05,3.37825188801694e-05,0.409691629955947
Pdk3,2.91967910309226e-05,2.42765000405938e-05,3.09221325484435e-05,2.74104830787281e-05,2.7951476674672e-05,0.409691629955947
Gpr68,3.9487655217483e-05,1.99206898058209e-05,2.33913134749105e-05,2.40456028230645e-05,2.67113153303197e-05,0.409691629955947
Slc25a39,2.69969161275492e-05,2.62374184106477e-05,2.31090988991534e-05,2.66995414607167e-05,2.57607437245167e-05,0.409691629955947
Elk1,8.10857019255911e-06,7.68298515037237e-06,6.56201259765516e-06,7.87809535291705e-06,7.55791582337592e-06,0.409691629955947
Acap3,7.79975082770698e-06,7.20027081318326e-06,7.33729525750068e-06,7.7526866607108e-06,7.52250088977543e-06,0.409691629955947
Crabp2,4.04311620219338e-06,7.62221406590455e-06,9.7608001095554e-06,8.1607026894741e-06,7.39670826678186e-06,0.409691629955947
Ccdc12,7.32705159436786e-06,7.25198055378525e-06,6.46284268149076e-06,6.56965745000647e-06,6.90288306991258e-06,0.409691629955947
Wdr36,5.13589170074939e-06,5.41332121283398e-06,5.77877070679489e-06,5.40237570775252e-06,5.43258983203269e-06,0.409691629955947
Btf3,5.55572699822202e-06,5.51390831985745e-06,4.8774592337869e-06,5.27136518982485e-06,5.30461493542281e-06,0.409691629955947
Mepce,5.24928500388579e-06,5.2279179561883e-06,4.57095723325925e-06,5.18302525241319e-06,5.05779636143663e-06,0.409691629955947
Oprl1,0,8.64517213869822e-06,1.11822468846445e-05,0,4.95685475583568e-06,0.409691629955947
Gpr161,3.61593745974539e-05,3.70701279851814e-05,4.43910657973192e-05,2.23523714500325e-05,3.49932349574968e-05,0.410425844346549
Clec3b,4.18202841808632e-05,3.48036217889712e-05,1.88429521302665e-05,4.02105329840755e-05,3.39193477710441e-05,0.410425844346549
Fam84b,2.46237959641033e-05,4.21828135263118e-05,3.88668990466426e-05,2.71123394850834e-05,3.31964620055353e-05,0.410425844346549
Ndufa13,2.58857154491952e-05,2.63259777858914e-05,2.3912549805379e-05,2.60586549583423e-05,2.5545724499702e-05,0.410425844346549
B9d1,2.7884428326619e-05,2.5037162122252e-05,2.34327527741032e-05,2.54648967833776e-05,2.54548100015879e-05,0.410425844346549
Egf,2.20686844082191e-05,2.51393904159296e-05,2.40851981180568e-05,1.86486318286955e-05,2.24854761927253e-05,0.410425844346549
Kcnk5,1.85534467836863e-05,1.13736320190132e-05,1.86186361761125e-05,2.14552672569736e-05,1.75002455589464e-05,0.410425844346549
Golga2,1.27405221114784e-05,1.29524499492404e-05,1.25521028471387e-05,1.28115035965928e-05,1.27641446261125e-05,0.410425844346549
Asb5,6.62183603755435e-06,8.00002048959741e-06,7.85754438019497e-06,7.92914602407083e-06,7.60213673285439e-06,0.410425844346549
Acvr1c,4.09068227516036e-06,7.71188717256225e-06,5.17371679471744e-06,1.19372625537433e-05,7.22838719904584e-06,0.410425844346549
1700001O22Rik,3.16741461160138e-05,4.07019986323782e-05,3.39880302846999e-05,2.58411437114602e-05,3.3051329686138e-05,0.411160058737151
Fabp3,2.5739961820814e-05,2.56864066701957e-05,2.4728982852629e-05,2.55682041801861e-05,2.54308888809562e-05,0.411160058737151
Ifitm5,1.16072609415919e-05,2.40585185488697e-05,1.99547732299566e-05,1.46658598735853e-05,1.75716031485009e-05,0.411160058737151
B4galt1,1.74706359600936e-05,1.63181175660504e-05,1.66780615745216e-05,1.77846769389699e-05,1.70628730099089e-05,0.411160058737151
Pds5b,7.77598010518156e-06,7.78458052691536e-06,1.00772569642955e-05,7.67746344837241e-06,8.32882026119122e-06,0.411160058737151
Dynlt3,6.04512649745439e-06,6.67651353530867e-06,1.00132846461735e-05,6.81499027511096e-06,7.38747873851188e-06,0.411160058737151
Ints7,7.58570287789033e-06,7.04301945512996e-06,6.71570390521916e-06,7.23190371998219e-06,7.14408248955541e-06,0.411160058737151
Acot9,6.91778658140852e-06,6.56630097202963e-06,7.23533964673328e-06,7.17949811892211e-06,6.97473132977339e-06,0.411160058737151
Map1lc3a,2.66665598834274e-05,2.56778311457054e-05,2.28944872205941e-05,2.60209655901187e-05,2.53149609599614e-05,0.411894273127753
Ccdc78,1.98173040794176e-05,2.31127291218871e-05,1.51856931853274e-05,1.63865197835187e-05,1.86255615425377e-05,0.411894273127753
Ogt,1.23601159989324e-05,1.21671316130159e-05,1.31087339308873e-05,1.2481801352847e-05,1.25294457239207e-05,0.411894273127753
Acsm5,9.40090756398304e-06,1.29803284945905e-05,8.91100755279847e-06,1.13039786241044e-05,1.06490555588691e-05,0.411894273127753
Trappc6a,1.0166393399724e-05,9.38067867320514e-06,6.3095992781181e-06,7.22193412620091e-06,8.26965136931203e-06,0.411894273127753
Dhdds,4.99929181775006e-06,4.65281598948311e-06,4.1022498007564e-06,4.86134030329431e-06,4.65392447782097e-06,0.411894273127753
Tyms,3.3136053774743e-05,2.51404476299091e-05,3.24642245285725e-05,3.0431628820153e-05,3.02930886883444e-05,0.412628487518355
Sgsm1,2.57259376111582e-05,9.86459976096234e-06,2.35595784886445e-05,2.51872338176313e-05,2.10843374195991e-05,0.412628487518355
Mdfic,1.43874521028214e-05,1.48695717105606e-05,2.04376640703745e-05,1.59932112172867e-05,1.64219747752608e-05,0.412628487518355
Ptprc,1.44843253839631e-05,1.09734143770791e-05,2.21413068672913e-05,1.46652879546819e-05,1.55660836457539e-05,0.412628487518355
Asphd2,1.7452957546892e-05,6.48635471490701e-06,1.1930501902054e-05,1.29297299573573e-05,1.21998860303025e-05,0.412628487518355
Eefsec,9.66131413905086e-06,8.7703409620424e-06,6.62171700945989e-06,8.46707125762544e-06,8.38011084204465e-06,0.412628487518355
Wnk3,4.01933316570989e-06,7.5773775125757e-06,1.18644968666577e-05,8.11269855600661e-06,7.89347652523748e-06,0.412628487518355
Cacnb1,8.00122494854611e-06,6.78832308410825e-06,6.26419032501768e-06,7.73442561650521e-06,7.19704099354431e-06,0.412628487518355
Ccrl2,7.24324774412828e-06,7.15547244942992e-06,5.92489302715613e-06,6.73075230146018e-06,6.76359138054363e-06,0.412628487518355
Mrps15,6.51830646882518e-06,7.04498261807488e-06,6.38718207994516e-06,6.59657759398043e-06,6.63676219020641e-06,0.412628487518355
Pex7,4.98038285089925e-06,5.55592372110943e-06,5.4778504937899e-06,5.07688962975603e-06,5.27276167388866e-06,0.412628487518355
Pcdhac2,4.29680192468394e-06,0,2.78528614162896e-06,1.25387525273815e-05,4.90521014842361e-06,0.412628487518355
Was,3.4300326655526e-05,2.50319261023666e-05,3.6675228901214e-05,3.61857215454521e-05,3.30483008011397e-05,0.413362701908957
Kif4,2.70672058018949e-05,2.7840079324916e-05,5.02482884633176e-05,2.01096305743652e-05,3.13163010411234e-05,0.413362701908957
Aqp1,2.38826712788669e-05,2.60706550214596e-05,2.37918769017171e-05,2.6164199611289e-05,2.49773507033331e-05,0.413362701908957
Cacnb4,6.30765776242938e-06,1.15413022699078e-05,3.07868942759493e-05,1.4882064196046e-05,1.58794796260831e-05,0.413362701908957
Mrpl14,1.29124378768911e-05,1.26559962638781e-05,1.06731854227941e-05,1.22801838837917e-05,1.21304508618388e-05,0.413362701908957
Ikzf5,8.90714129720552e-06,1.06254345158034e-05,1.30060789613804e-05,1.08075079596573e-05,1.08365406835117e-05,0.413362701908957
9130401M01Rik,1.10335178904982e-05,1.07894363281474e-05,9.03518842440435e-06,1.03029579014971e-05,1.02902751361368e-05,0.413362701908957
Plxna1,8.78639745415972e-06,7.87441571842388e-06,7.80671066803621e-06,8.9927988388484e-06,8.36508066986705e-06,0.413362701908957
Manba,7.68356852888355e-06,7.03505644666555e-06,7.21646104966643e-06,7.52865242939784e-06,7.36593461365334e-06,0.413362701908957
Nadk2,4.5434536480245e-06,5.19539515255461e-06,6.38863274514261e-06,5.06192695137442e-06,5.29735212427403e-06,0.413362701908957
Armc3,1.17824333810743e-05,0,7.63764515707494e-06,0,4.85501963453731e-06,0.413362701908957
Krt10,2.41537511392469e-05,4.3461632403767e-05,3.62086286208415e-05,3.14876744382598e-05,3.38279216505288e-05,0.414096916299559
Xaf1,2.82170010523183e-05,3.42986848926286e-05,3.5850363967319e-05,2.92481086275489e-05,3.19035396349537e-05,0.414096916299559
Selp,3.57369580167183e-05,1.94173464449592e-05,3.09098049202306e-05,3.93876876145417e-05,3.13629492491124e-05,0.414096916299559
Arrdc2,3.25473504184159e-05,2.81828774980592e-05,2.8746289756848e-05,3.13584334166474e-05,3.02087377724926e-05,0.414096916299559
Ppp1r26,2.6428107244664e-05,2.60957677078337e-05,2.04442366162603e-05,2.50258468388366e-05,2.44984896018986e-05,0.414096916299559
Myo1h,2.30466528589645e-05,1.40525364013852e-05,1.14081988233926e-05,1.49541323035329e-05,1.58653800968188e-05,0.414096916299559
Aacs,9.59558129657918e-06,8.77737953796737e-06,7.35027412729285e-06,9.06381033956286e-06,8.69676132535057e-06,0.414096916299559
Hjurp,7.74118929317995e-06,6.47793954698845e-06,7.76939171268969e-06,7.44283908986926e-06,7.35783991068184e-06,0.414096916299559
Tuba1c,8.03857535392663e-06,7.07826648544502e-06,5.12252082033917e-06,7.83326493597083e-06,7.01815689892041e-06,0.414096916299559
Ncoa5,6.54033132674003e-06,6.69837913342275e-06,5.97466573694758e-06,6.70681284038441e-06,6.48004725937369e-06,0.414096916299559
Fgd4,4.53802907851832e-06,5.49819878544964e-06,6.70433245011951e-06,5.46755297965132e-06,5.5520283234347e-06,0.414096916299559
Timm17b,5.4977498655809e-06,5.03905230363131e-06,4.37622386109941e-06,5.25456070628163e-06,5.04189668414831e-06,0.414096916299559
Cntnap4,0,0,1.92846634648859e-05,0,4.82116586622147e-06,0.414096916299559
Adgrg6,3.17658036704713e-05,2.83268632857341e-05,4.81256894833752e-05,2.51255428086813e-05,3.33359748120655e-05,0.414831130690162
Rfx2,4.16576043239431e-05,3.2778719790802e-05,2.27332362003902e-05,3.15232730090172e-05,3.21732083310381e-05,0.414831130690162
Zdhhc24,3.14745548702144e-05,2.57259797170051e-05,2.93723936210894e-05,2.93589478246063e-05,2.89829690082288e-05,0.414831130690162
Pdgfd,1.75695288427831e-05,2.60698092271784e-05,3.1228756164433e-05,2.54648967833776e-05,2.5083247754443e-05,0.414831130690162
Synpo2l,2.69493540341285e-05,2.18323779370502e-05,2.33382991237529e-05,2.60870717333283e-05,2.4551775707065e-05,0.414831130690162
S1pr2,1.74717595406522e-05,1.40155131775394e-05,1.84853135310921e-05,1.77950393499596e-05,1.69419063998108e-05,0.414831130690162
Aktip,6.41338993538442e-06,6.96487294576375e-06,6.53746011893635e-06,6.66683328886675e-06,6.64563907223782e-06,0.414831130690162
Gabrb1,3.86870726798111e-06,7.29341267482631e-06,1.3414942230881e-05,0,6.14426554342209e-06,0.414831130690162
Myo1a,3.82114119501413e-06,0,1.12794625043965e-05,4.01043432182457e-06,4.7777595053088e-06,0.414831130690162
Nit2,4.57881517203619e-06,4.84034106718412e-06,4.06461873843552e-06,4.44626647474972e-06,4.48251036310139e-06,0.414831130690162
Reep5,2.46328676071588e-05,2.51944530112051e-05,2.36722554515391e-05,2.45001204026775e-05,2.44999241181451e-05,0.415565345080764
Nlrx1,4.7810168962821e-06,4.55673777322276e-06,3.89254416993155e-06,4.79789927907825e-06,4.50704952962866e-06,0.415565345080764
Apool,3.34699827834415e-06,3.75087025962503e-06,3.90603153558477e-06,3.53201627854506e-06,3.63397908802475e-06,0.415565345080764
Prdm9,2.52890999772882e-05,3.11021023946725e-05,5.34275992016133e-05,2.24045082683746e-05,3.30558274604871e-05,0.416299559471366
Bcl7c,1.23331375416815e-05,1.21571039893538e-05,1.04579361326588e-05,1.20368512200107e-05,1.17462572209262e-05,0.416299559471366
Hcls1,1.13093430767816e-05,9.38260902419572e-06,1.221072572482e-05,1.0893627861211e-05,1.09490764217521e-05,0.416299559471366
Papss1,7.55742148261922e-06,6.8369781828794e-06,7.51535403839863e-06,7.11964021221121e-06,7.25734847902711e-06,0.416299559471366
Muc3a,6.30250466812497e-06,6.1626094814349e-06,0,6.61472051006335e-06,4.76995866490581e-06,0.416299559471366
Dennd2c,1.72352464813365e-05,3.97256050240547e-05,3.87500783822246e-05,2.8921990054475e-05,3.11582299855227e-05,0.417033773861968
Ptx3,3.73545852274182e-05,2.06938414565585e-05,2.66612398148645e-05,3.06664296836735e-05,2.88440240456287e-05,0.417033773861968
Pdk1,1.91474915992815e-05,2.32271876209114e-05,2.4719436746428e-05,2.09712966829065e-05,2.20163531623818e-05,0.417033773861968
Tmem144,1.1138902546825e-05,1.124280520824e-05,1.21984479784871e-05,1.07086356581193e-05,1.13221978479179e-05,0.417033773861968
Pdcd5,9.36417262675437e-06,1.14413674855712e-05,1.00154089734444e-05,1.02145882694979e-05,1.0258884338817e-05,0.417033773861968
Papolb,1.0770050747855e-05,0,1.71407030081085e-05,1.12663698908391e-05,9.79428091170067e-06,0.417033773861968
Parp8,7.58307997277468e-06,6.96847345916196e-06,8.46546324434997e-06,7.18714899655602e-06,7.55104141821066e-06,0.417033773861968
Dnajc1,6.67028428273803e-06,6.96347613960363e-06,7.60740211788415e-06,6.6211699576168e-06,6.96558312446065e-06,0.417033773861968
Igbp1,6.23118247421299e-06,6.71742680198202e-06,6.30173274206738e-06,6.36276179890407e-06,6.40327595429161e-06,0.417033773861968
Gem,4.08283519724512e-05,2.17072034211264e-05,2.95277696206132e-05,3.62874629290201e-05,3.20876969858027e-05,0.41776798825257
Tsacc,3.16887263231607e-05,3.64170292652088e-05,2.428526858404e-05,3.14497004356196e-05,3.09601811520073e-05,0.41776798825257
Pard6b,2.96962906294309e-05,2.50495517614773e-05,2.49582667436865e-05,3.04696102588622e-05,2.75434298483642e-05,0.41776798825257
Glul,2.40725314627438e-05,2.45650779498367e-05,2.42008780103174e-05,2.35731132006026e-05,2.41029001558751e-05,0.41776798825257
Dlg2,1.75961436326853e-05,5.7689698616454e-06,3.33245142185607e-05,1.39091447449728e-05,1.76496931144661e-05,0.41776798825257
Git1,1.02559837818189e-05,1.00193650430189e-05,8.93927070284855e-06,9.90915153621157e-06,9.78094276597446e-06,0.41776798825257
Odc1,8.71488208964687e-06,8.29455423460865e-06,7.90087157010779e-06,7.86683639833216e-06,8.19428607317387e-06,0.41776798825257
Slain1,1.09690865932979e-05,7.41297681703658e-06,2.54889654289292e-06,7.93668339995913e-06,7.21691083829664e-06,0.41776798825257
Wrb,5.73974892307008e-06,5.37834950485214e-06,4.45911943132736e-06,5.43830646015325e-06,5.25388107985071e-06,0.41776798825257
Usp25,4.61422429243945e-06,4.90098562489619e-06,6.05621939260398e-06,5.14028157949279e-06,5.1779277223581e-06,0.41776798825257
Rgs9bp,0,3.57353832822829e-06,4.622254733265e-06,1.06648799172009e-05,4.71516824467355e-06,0.41776798825257
Gp5,7.88075400826527e-06,3.99988238040303e-06,2.65167462929989e-06,4.2933280291732e-06,4.70640976178535e-06,0.41776798825257
Pde6d,4.96390474624673e-06,4.7568549845262e-06,4.1282551780946e-06,4.93295928909373e-06,4.69549354949032e-06,0.41776798825257
3830406C13Rik,1.54405481783876e-05,2.38047591277314e-05,2.95088619856903e-05,1.92378368640183e-05,2.19980015389569e-05,0.418502202643172
Rassf4,1.41881975769305e-05,1.31835985276568e-05,1.54563748052854e-05,1.46169697699708e-05,1.43612851699609e-05,0.418502202643172
Zcchc3,1.28870224485827e-05,1.40882401875439e-05,1.29343694436188e-05,1.29035423777346e-05,1.320329361437e-05,0.418502202643172
Cpeb4,4.72985227001672e-06,5.19941464516772e-06,6.58829955711434e-06,5.58602940033004e-06,5.52589896815721e-06,0.418502202643172
Gramd4,4.85316246487624e-06,4.72762199554281e-06,4.27357056174568e-06,4.58351756567987e-06,4.60946814696115e-06,0.418502202643172
Slc39a14,2.37976228078984e-05,2.30336727833568e-05,2.22077488674563e-05,2.47729195841676e-05,2.34529910107198e-05,0.419236417033774
Kcnmb1,2.57723311870453e-05,1.74548037234781e-05,2.13571249755418e-05,2.66732984363282e-05,2.28143895805984e-05,0.419236417033774
Sesn1,1.01028432028546e-05,1.21443561800645e-05,1.1736413968056e-05,1.0708292198534e-05,1.11729763873773e-05,0.419236417033774
Ubl4a,1.12349750815011e-05,1.09686417772699e-05,9.74807427113142e-06,1.07551818673808e-05,1.06767182493208e-05,0.419236417033774
Il7,0,3.82159304949359e-06,2.72570188393323e-05,4.10195875655501e-06,8.79514266134524e-06,0.419236417033774
Spop,5.8626711612077e-06,6.25551438861499e-06,7.27620589495982e-06,5.96712872109381e-06,6.34038004146908e-06,0.419236417033774
Os9,4.53661322370573e-06,4.41767789432824e-06,4.43784728931255e-06,4.67531468147378e-06,4.51686327220507e-06,0.419236417033774
Ranbp10,3.3902319572495e-06,3.51093571748126e-06,3.48561135709841e-06,3.53932968402066e-06,3.48152717896246e-06,0.419236417033774
Slc2a10,4.24670863432663e-05,2.32655561893051e-05,3.33310585674253e-05,2.32585486709798e-05,3.05805624427441e-05,0.419970631424376
Dennd5a,2.36236269320809e-05,2.27097096068336e-05,2.16408844853337e-05,2.32097181365718e-05,2.2795984790205e-05,0.419970631424376
Dpyd,1.27558962460545e-05,1.6742094635529e-05,1.84144308219106e-05,1.71520227306964e-05,1.62661111085476e-05,0.419970631424376
Cdr2,1.40419467127652e-05,9.0092629661127e-06,1.24881090554815e-05,1.23002396493326e-05,1.1959889595923e-05,0.419970631424376
Tnpo1,7.1901041094953e-06,7.28825308920409e-06,8.70747992666906e-06,7.46800438080026e-06,7.66346037654218e-06,0.419970631424376
Ttc13,6.49215053929061e-06,6.7633510858637e-06,6.89160297781383e-06,6.89458628657618e-06,6.76042272238608e-06,0.419970631424376
Sap30,6.18489669710047e-06,6.21474349041116e-06,6.27512836051791e-06,6.03659906602246e-06,6.177841903513e-06,0.419970631424376
Fam129c,3.45663450716839e-05,2.92201280459503e-05,3.93422576289661e-05,2.56811299542759e-05,3.22024651752191e-05,0.420704845814978
Snai1,3.42148229184126e-05,2.20569558677828e-05,3.05369379788689e-05,4.19756449132531e-05,3.21960904195793e-05,0.420704845814978
Fer1l5,3.05875714295968e-05,3.79339771731346e-05,2.97364142811092e-05,2.53796945388027e-05,3.09094143556608e-05,0.420704845814978
Clec4e,3.13652131356474e-05,2.61027163417284e-05,2.94859430680431e-05,3.2725749151062e-05,2.99199054241202e-05,0.420704845814978
Slc39a8,2.59744925190495e-05,1.87266538425917e-05,3.60715022987259e-05,3.5260219845434e-05,2.90082171264503e-05,0.420704845814978
Ftcd,4.05338010695073e-05,5.69424227276398e-06,1.19699921360151e-05,1.13507537183252e-05,1.73871972991529e-05,0.420704845814978
Pnp,1.32148114829643e-05,1.29423290101704e-05,1.25487959882957e-05,1.29832082739313e-05,1.29222861888404e-05,0.420704845814978
Itih2,2.20179724730233e-05,0,9.24405186846129e-06,7.72866548826665e-06,9.74767245743781e-06,0.420704845814978
Pard6a,1.0257121589018e-05,9.19393643822687e-06,7.17130308038371e-06,9.37279179413997e-06,8.99878822544215e-06,0.420704845814978
Ankrd50,7.51389975437835e-06,7.53113599934766e-06,7.66971032531842e-06,7.64511964638191e-06,7.58996643135658e-06,0.420704845814978
Lck,1.06152450902883e-05,3.72082081897956e-06,1.50803050532473e-05,0,7.35409274062881e-06,0.420704845814978
Sntb2,6.46896051718486e-06,5.87904834684876e-06,8.00539193232678e-06,6.24746805769834e-06,6.65021721351469e-06,0.420704845814978
Per3,5.57529364721412e-06,6.34752197384842e-06,7.67365058816824e-06,6.2288378517623e-06,6.45632601524827e-06,0.420704845814978
Aggf1,5.74503206144715e-06,6.67333130045348e-06,7.08152504598169e-06,6.26223322509262e-06,6.44053040824373e-06,0.420704845814978
Ncoa6,6.25059751437556e-06,6.01088252948035e-06,6.50503740483513e-06,6.88475290180338e-06,6.4128175876236e-06,0.420704845814978
Immp2l,6.47892677144009e-06,6.57599902019665e-06,5.34383181954361e-06,6.20034704053373e-06,6.14977616292852e-06,0.420704845814978
Cyp3a13,1.84562882212014e-05,3.03875464498471e-05,2.36274354469409e-05,2.05571956394379e-05,2.32571164393568e-05,0.42143906020558
